measured_on,poa_irradiance_o_149574
2024-08-31 09:50:00,559.6
2024-08-31 09:55:00,577.6
2024-08-31 10:00:00,588.1
2024-08-31 10:05:00,614.6
2024-08-31 10:10:00,624.5
2024-08-31 10:15:00,633.9
2024-08-31 10:20:00,655.5
2024-08-31 10:25:00,675.7
2024-08-31 10:30:00,690.4
2024-08-31 10:35:00,718.7
2024-08-31 10:40:00,731.0
2024-08-31 10:45:00,743.7
2024-08-31 10:50:00,749.5
2024-08-31 10:55:00,763.2999999999998
2024-08-31 11:00:00,775.6
2024-08-31 11:05:00,795.2
2024-08-31 11:10:00,799.1
2024-08-31 11:15:00,827.1
2024-08-31 11:20:00,839.9
2024-08-31 11:25:00,852.2999999999998
2024-08-31 11:30:00,861.5
2024-08-31 11:35:00,873.1
2024-08-31 11:40:00,889.2
2024-08-31 11:45:00,902.5
2024-08-31 11:50:00,908.0
2024-08-31 11:55:00,912.2
2024-08-31 12:00:00,920.3
2024-08-31 12:05:00,932.8
2024-08-31 12:10:00,938.1
2024-08-31 12:15:00,950.7
2024-08-31 12:20:00,948.2
2024-08-31 12:25:00,954.6
2024-08-31 12:30:00,958.8
2024-08-31 12:35:00,958.0
2024-08-31 12:40:00,971.0
2024-08-31 12:45:00,965.3
2024-08-31 12:50:00,971.8
2024-08-31 12:55:00,972.8
2024-08-31 13:00:00,975.0
2024-08-31 13:05:00,981.2
2024-08-31 13:10:00,981.1
2024-08-31 13:15:00,978.7
2024-08-31 13:20:00,976.1
2024-08-31 13:25:00,974.6
2024-08-31 13:30:00,974.7
2024-08-31 13:35:00,975.8
2024-08-31 13:40:00,970.9
2024-08-31 13:45:00,970.3
2024-08-31 13:50:00,964.0
2024-08-31 13:55:00,960.5
2024-08-31 14:00:00,956.2
2024-08-31 14:05:00,950.1
2024-08-31 14:10:00,939.7
2024-08-31 14:15:00,927.6
2024-08-31 14:20:00,927.2
2024-08-31 14:25:00,926.9
2024-08-31 14:30:00,914.7
2024-08-31 14:35:00,914.0
2024-08-31 14:40:00,911.3
2024-08-31 14:45:00,906.3
2024-08-31 14:50:00,898.5
2024-08-31 14:55:00,887.4
2024-08-31 15:00:00,879.7
2024-08-31 15:05:00,868.1
2024-08-31 15:10:00,856.4
2024-08-31 15:15:00,841.9
2024-08-31 15:20:00,827.9
2024-08-31 15:25:00,816.2999999999998
2024-08-31 15:30:00,803.9
2024-08-31 15:35:00,791.6
2024-08-31 15:40:00,775.2999999999998
2024-08-31 15:45:00,756.9
2024-08-31 15:50:00,742.2999999999998
2024-08-31 15:55:00,727.6
2024-08-31 16:00:00,717.0
2024-08-31 16:05:00,700.1
2024-08-31 16:10:00,678.7
2024-08-31 16:15:00,661.5
2024-08-31 16:20:00,640.1
2024-08-31 16:25:00,633.5
2024-08-31 16:30:00,623.8
2024-08-31 16:35:00,614.6
2024-08-31 16:40:00,596.5
2024-08-31 16:45:00,577.9
2024-08-31 16:50:00,555.3
2024-08-31 16:55:00,535.7
2024-08-31 17:00:00,518.5
2024-08-31 17:05:00,495.2
2024-08-31 17:10:00,470.8
2024-08-31 17:15:00,450.9
2024-08-31 17:20:00,429.9
2024-08-31 17:25:00,412.3
2024-08-31 17:30:00,387.7
2024-08-31 17:35:00,368.6
2024-08-31 17:40:00,341.1
2024-08-31 17:45:00,329.6
2024-08-31 17:50:00,304.3
2024-08-31 17:55:00,285.4
2024-08-31 18:00:00,266.8
2024-08-31 18:05:00,242.7
2024-08-31 18:10:00,223.4
2024-08-31 18:15:00,201.9
2024-08-31 18:20:00,182.3
2024-08-31 18:25:00,162.8
2024-08-31 18:30:00,144.0
2024-08-31 18:35:00,128.2
2024-08-31 18:40:00,109.6
2024-08-31 18:45:00,92.7
2024-08-31 18:50:00,75.4
2024-08-31 18:55:00,61.1
2024-08-31 19:00:00,48.4
2024-08-31 19:05:00,36.4
2024-08-31 19:10:00,27.1
2024-08-31 19:15:00,20.1
2024-08-31 19:20:00,15.6
2024-08-31 19:25:00,11.0
2024-08-31 19:30:00,8.099999999999998
2024-08-31 19:35:00,4.9
2024-08-31 19:40:00,2.7
2024-08-31 19:45:00,0.2999999999999999
2024-08-31 19:50:00,0.0
2024-08-31 19:55:00,0.0
2024-08-31 20:00:00,0.0
2024-08-31 20:05:00,0.0
2024-08-31 20:10:00,0.0
2024-08-31 20:15:00,0.0
2024-08-31 20:20:00,0.0
2024-08-31 20:25:00,0.0
2024-08-31 20:30:00,0.0
2024-08-31 20:35:00,0.0
2024-08-31 20:45:00,0.0
2024-08-31 20:55:00,0.0
2024-08-31 21:00:00,0.0
2024-08-31 21:05:00,0.0
2024-08-31 21:10:00,0.0
2024-08-31 21:15:00,0.0
2024-08-31 21:20:00,0.0
2024-08-31 21:35:00,0.0
2024-08-31 21:40:00,0.0
2024-08-31 21:45:00,0.0
2024-08-31 21:50:00,0.0
2024-08-31 22:10:00,0.0
2024-08-31 22:20:00,0.0
2024-08-31 22:40:00,0.0
2024-08-31 22:45:00,0.0
2024-08-31 22:50:00,0.0
2024-08-31 22:55:00,0.0
2024-08-31 23:05:00,0.0
2024-08-31 23:10:00,0.0
2024-08-31 23:30:00,0.0
2024-08-31 23:35:00,0.0
2024-08-31 23:40:00,0.0
2024-08-31 23:55:00,0.0
2024-09-01 00:00:00,0.0
2024-09-01 00:05:00,0.0
2024-09-01 00:10:00,0.0
2024-09-01 00:25:00,0.0
2024-09-01 00:45:00,0.0
2024-09-01 00:50:00,0.0
2024-09-01 01:05:00,0.0
2024-09-01 01:10:00,0.0
2024-09-01 01:20:00,0.0
2024-09-01 01:35:00,0.0
2024-09-01 01:40:00,0.0
2024-09-01 01:45:00,0.0
2024-09-01 02:05:00,0.0
2024-09-01 02:10:00,0.0
2024-09-01 02:15:00,0.0
2024-09-01 02:35:00,0.0
2024-09-01 02:55:00,0.0
2024-09-01 03:00:00,0.0
2024-09-01 03:05:00,0.0
2024-09-01 03:10:00,0.0
2024-09-01 03:25:00,0.0
2024-09-01 03:35:00,0.0
2024-09-01 03:40:00,0.0
2024-09-01 03:45:00,0.0
2024-09-01 04:00:00,0.0
2024-09-01 04:15:00,0.0
2024-09-01 04:30:00,0.0
2024-09-01 04:45:00,0.0
2024-09-01 05:00:00,0.0
2024-09-01 05:05:00,0.0
2024-09-01 05:10:00,0.0
2024-09-01 05:30:00,0.0
2024-09-01 05:50:00,0.0
2024-09-01 06:00:00,0.0
2024-09-01 06:20:00,0.0
2024-09-01 06:30:00,0.0
2024-09-01 06:35:00,0.5999999999999999
2024-09-01 06:40:00,2.1
2024-09-01 06:45:00,4.9
2024-09-01 06:50:00,8.199999999999998
2024-09-01 06:55:00,11.8
2024-09-01 07:00:00,14.5
2024-09-01 07:05:00,17.5
2024-09-01 07:10:00,20.4
2024-09-01 07:15:00,22.6
2024-09-01 07:20:00,25.1
2024-09-01 07:25:00,28.0
2024-09-01 07:30:00,34.0
2024-09-01 07:35:00,36.9
2024-09-01 07:40:00,60.7
2024-09-01 07:45:00,69.2
2024-09-01 07:50:00,83.2
2024-09-01 07:55:00,107.3
2024-09-01 08:00:00,125.9
2024-09-01 08:05:00,145.9
2024-09-01 08:10:00,165.4
2024-09-01 08:15:00,183.7
2024-09-01 08:20:00,197.4
2024-09-01 08:25:00,181.7
2024-09-01 08:30:00,158.8
2024-09-01 08:35:00,153.4
2024-09-01 08:40:00,161.8
2024-09-01 08:45:00,183.8
2024-09-01 08:50:00,251.2
2024-09-01 08:55:00,334.9
2024-09-01 09:00:00,374.3
2024-09-01 09:05:00,395.7
2024-09-01 09:10:00,416.7
2024-09-01 09:15:00,438.3
2024-09-01 09:20:00,459.3
2024-09-01 09:25:00,480.1
2024-09-01 09:30:00,501.8
2024-09-01 09:35:00,521.0
2024-09-01 09:40:00,541.0
2024-09-01 09:45:00,559.7
2024-09-01 09:50:00,579.4
2024-09-01 09:55:00,598.9
2024-09-01 10:00:00,617.9
2024-09-01 10:05:00,636.5
2024-09-01 10:10:00,655.1
2024-09-01 10:15:00,671.5
2024-09-01 10:20:00,689.7
2024-09-01 10:25:00,705.4
2024-09-01 10:30:00,719.9
2024-09-01 10:35:00,735.4
2024-09-01 10:40:00,752.7
2024-09-01 10:45:00,766.1
2024-09-01 10:50:00,779.7
2024-09-01 10:55:00,798.0
2024-09-01 11:00:00,810.9
2024-09-01 11:05:00,824.1
2024-09-01 11:10:00,836.2999999999998
2024-09-01 11:15:00,849.7999999999998
2024-09-01 11:20:00,860.7999999999998
2024-09-01 11:25:00,873.2
2024-09-01 11:30:00,885.7999999999998
2024-09-01 11:35:00,893.1
2024-09-01 11:40:00,905.2
2024-09-01 11:45:00,915.6
2024-09-01 11:50:00,928.1
2024-09-01 11:55:00,935.0
2024-09-01 12:00:00,940.6
2024-09-01 12:05:00,950.1
2024-09-01 12:10:00,959.0
2024-09-01 12:15:00,964.4
2024-09-01 12:20:00,971.0
2024-09-01 12:25:00,977.1
2024-09-01 12:30:00,983.0
2024-09-01 12:35:00,988.5
2024-09-01 12:40:00,992.0
2024-09-01 12:45:00,997.9
2024-09-01 12:50:00,1001.7
2024-09-01 12:55:00,1002.5
2024-09-01 13:00:00,1003.8
2024-09-01 13:05:00,1008.3
2024-09-01 13:10:00,1009.1
2024-09-01 13:15:00,1009.1
2024-09-01 13:20:00,1012.1
2024-09-01 13:25:00,1009.9
2024-09-01 13:30:00,1010.8
2024-09-01 13:35:00,1009.2
2024-09-01 13:40:00,1006.0
2024-09-01 13:45:00,1002.1
2024-09-01 13:50:00,999.5
2024-09-01 13:55:00,995.2
2024-09-01 14:00:00,992.2
2024-09-01 14:05:00,989.5
2024-09-01 14:10:00,981.5
2024-09-01 14:15:00,976.2
2024-09-01 14:20:00,968.1
2024-09-01 14:25:00,961.7
2024-09-01 14:30:00,955.2
2024-09-01 14:35:00,946.2
2024-09-01 14:40:00,937.0
2024-09-01 14:45:00,929.9
2024-09-01 14:50:00,920.9
2024-09-01 14:55:00,911.1
2024-09-01 15:00:00,896.2
2024-09-01 15:05:00,887.5
2024-09-01 15:10:00,876.6
2024-09-01 15:15:00,865.1
2024-09-01 15:20:00,853.7999999999998
2024-09-01 15:25:00,839.4
2024-09-01 15:30:00,830.0
2024-09-01 15:35:00,818.7
2024-09-01 15:40:00,806.4
2024-09-01 15:45:00,786.7
2024-09-01 15:50:00,775.5
2024-09-01 15:55:00,758.7
2024-09-01 16:00:00,745.2999999999998
2024-09-01 16:05:00,731.6
2024-09-01 16:10:00,712.0
2024-09-01 16:15:00,695.8
2024-09-01 16:20:00,685.7
2024-09-01 16:25:00,672.0
2024-09-01 16:30:00,649.8
2024-09-01 16:35:00,637.9
2024-09-01 16:40:00,615.0
2024-09-01 16:45:00,602.1
2024-09-01 16:50:00,579.0
2024-09-01 16:55:00,557.3
2024-09-01 17:00:00,540.4
2024-09-01 17:05:00,516.7
2024-09-01 17:10:00,496.9
2024-09-01 17:15:00,477.9
2024-09-01 17:20:00,455.5
2024-09-01 17:25:00,436.3
2024-09-01 17:30:00,415.5
2024-09-01 17:35:00,391.3
2024-09-01 17:40:00,369.0
2024-09-01 17:45:00,345.5
2024-09-01 17:50:00,324.7
2024-09-01 17:55:00,301.8
2024-09-01 18:00:00,279.1
2024-09-01 18:05:00,258.2
2024-09-01 18:10:00,235.7
2024-09-01 18:15:00,215.0
2024-09-01 18:20:00,194.3
2024-09-01 18:25:00,173.3
2024-09-01 18:30:00,154.1
2024-09-01 18:35:00,133.1
2024-09-01 18:40:00,112.9
2024-09-01 18:45:00,93.9
2024-09-01 18:50:00,76.5
2024-09-01 18:55:00,60.3
2024-09-01 19:00:00,45.6
2024-09-01 19:05:00,32.5
2024-09-01 19:10:00,22.2
2024-09-01 19:15:00,15.5
2024-09-01 19:20:00,12.4
2024-09-01 19:25:00,8.199999999999998
2024-09-01 19:30:00,6.3
2024-09-01 19:35:00,3.3
2024-09-01 19:40:00,1.6
2024-09-01 19:45:00,0.0
2024-09-01 19:50:00,0.0
2024-09-01 19:55:00,0.0
2024-09-01 20:00:00,0.0
2024-09-01 20:05:00,0.0
2024-09-01 20:10:00,0.0
2024-09-01 20:15:00,0.0
2024-09-01 20:20:00,0.0
2024-09-01 20:25:00,0.0
2024-09-01 20:30:00,0.0
2024-09-01 20:35:00,0.0
2024-09-01 20:40:00,0.0
2024-09-01 20:45:00,0.0
2024-09-01 20:50:00,0.0
2024-09-01 20:55:00,0.0
2024-09-01 21:00:00,0.0
2024-09-01 21:05:00,0.0
2024-09-01 21:10:00,0.0
2024-09-01 21:15:00,0.0
2024-09-01 21:20:00,0.0
2024-09-01 21:40:00,0.0
2024-09-01 21:45:00,0.0
2024-09-01 21:55:00,0.0
2024-09-01 22:00:00,0.0
2024-09-01 22:05:00,0.0
2024-09-01 22:20:00,0.0
2024-09-01 22:25:00,0.0
2024-09-01 22:30:00,0.0
2024-09-01 22:50:00,0.0
2024-09-01 22:55:00,0.0
2024-09-01 23:15:00,0.0
2024-09-01 23:20:00,0.0
2024-09-01 23:30:00,0.0
2024-09-01 23:35:00,0.0
2024-09-01 23:40:00,0.0
2024-09-02 00:00:00,0.0
2024-09-02 00:10:00,0.0
2024-09-02 00:30:00,0.0
2024-09-02 00:35:00,0.0
2024-09-02 00:40:00,0.0
2024-09-02 00:45:00,0.0
2024-09-02 00:50:00,0.0
2024-09-02 00:55:00,0.0
2024-09-02 01:15:00,0.0
2024-09-02 01:30:00,0.0
2024-09-02 01:40:00,0.0
2024-09-02 01:45:00,0.0
2024-09-02 01:55:00,0.0
2024-09-02 02:00:00,0.0
2024-09-02 02:05:00,0.0
2024-09-02 02:10:00,0.0
2024-09-02 02:15:00,0.0
2024-09-02 02:20:00,0.0
2024-09-02 02:40:00,0.0
2024-09-02 02:45:00,0.0
2024-09-02 02:50:00,0.0
2024-09-02 03:10:00,0.0
2024-09-02 03:25:00,0.0
2024-09-02 03:35:00,0.0
2024-09-02 03:40:00,0.0
2024-09-02 03:45:00,0.0
2024-09-02 03:50:00,0.0
2024-09-02 04:00:00,0.0
2024-09-02 04:05:00,0.0
2024-09-02 04:10:00,0.0
2024-09-02 04:15:00,0.0
2024-09-02 04:20:00,0.0
2024-09-02 04:35:00,0.0
2024-09-02 04:50:00,0.0
2024-09-02 05:05:00,0.0
2024-09-02 05:10:00,0.0
2024-09-02 05:15:00,0.0
2024-09-02 05:25:00,0.0
2024-09-02 05:35:00,0.0
2024-09-02 05:40:00,0.0
2024-09-02 05:45:00,0.0
2024-09-02 06:00:00,0.0
2024-09-02 06:05:00,0.0
2024-09-02 06:10:00,0.0
2024-09-02 06:20:00,0.0
2024-09-02 06:30:00,0.0
2024-09-02 06:35:00,0.0
2024-09-02 06:40:00,2.2
2024-09-02 06:45:00,4.9
2024-09-02 06:50:00,7.8
2024-09-02 06:55:00,10.5
2024-09-02 07:00:00,12.8
2024-09-02 07:05:00,15.4
2024-09-02 07:10:00,17.6
2024-09-02 07:15:00,19.6
2024-09-02 07:20:00,21.8
2024-09-02 07:25:00,24.2
2024-09-02 07:30:00,33.6
2024-09-02 07:35:00,29.8
2024-09-02 07:40:00,60.2
2024-09-02 07:45:00,67.6
2024-09-02 07:50:00,83.79999999999998
2024-09-02 07:55:00,110.4
2024-09-02 08:00:00,130.3
2024-09-02 08:05:00,151.6
2024-09-02 08:10:00,171.8
2024-09-02 08:15:00,191.3
2024-09-02 08:20:00,190.5
2024-09-02 08:25:00,170.0
2024-09-02 08:30:00,146.6
2024-09-02 08:35:00,150.2
2024-09-02 08:40:00,160.9
2024-09-02 08:45:00,202.7
2024-09-02 08:50:00,282.6
2024-09-02 08:55:00,361.4
2024-09-02 09:00:00,387.0
2024-09-02 09:05:00,408.8
2024-09-02 09:10:00,429.8
2024-09-02 09:15:00,451.6
2024-09-02 09:20:00,473.7
2024-09-02 09:25:00,493.8
2024-09-02 09:30:00,514.4
2024-09-02 09:35:00,534.3
2024-09-02 09:40:00,553.6
2024-09-02 09:45:00,574.9
2024-09-02 09:50:00,592.8
2024-09-02 09:55:00,613.7
2024-09-02 10:00:00,629.1
2024-09-02 10:05:00,648.3
2024-09-02 10:10:00,666.1
2024-09-02 10:15:00,682.5
2024-09-02 10:20:00,701.5
2024-09-02 10:25:00,718.6
2024-09-02 10:30:00,735.1
2024-09-02 10:35:00,752.0
2024-09-02 10:40:00,763.6
2024-09-02 10:45:00,781.9
2024-09-02 10:50:00,796.9
2024-09-02 10:55:00,813.0
2024-09-02 11:00:00,826.6
2024-09-02 11:05:00,842.2999999999998
2024-09-02 11:10:00,856.5
2024-09-02 11:15:00,868.4
2024-09-02 11:20:00,879.2999999999998
2024-09-02 11:25:00,889.9
2024-09-02 11:30:00,901.8
2024-09-02 11:35:00,914.0
2024-09-02 11:40:00,924.8
2024-09-02 11:45:00,934.8
2024-09-02 11:50:00,946.0
2024-09-02 11:55:00,954.3
2024-09-02 12:00:00,962.4
2024-09-02 12:05:00,970.9
2024-09-02 12:10:00,974.6
2024-09-02 12:15:00,982.6
2024-09-02 12:20:00,986.3
2024-09-02 12:25:00,990.9
2024-09-02 12:30:00,996.4
2024-09-02 12:35:00,999.6
2024-09-02 12:40:00,1005.9
2024-09-02 12:45:00,1007.4
2024-09-02 12:50:00,1009.7
2024-09-02 12:55:00,1013.6
2024-09-02 13:00:00,1017.1
2024-09-02 13:05:00,1013.6
2024-09-02 13:10:00,1017.3
2024-09-02 13:15:00,1016.4
2024-09-02 13:20:00,1017.7
2024-09-02 13:25:00,1016.4
2024-09-02 13:30:00,1019.8
2024-09-02 13:35:00,1009.9
2024-09-02 13:40:00,1011.3
2024-09-02 13:45:00,1011.3
2024-09-02 13:50:00,1007.6
2024-09-02 13:55:00,1003.1
2024-09-02 14:00:00,999.2
2024-09-02 14:05:00,996.9
2024-09-02 14:10:00,990.2
2024-09-02 14:15:00,983.0
2024-09-02 14:20:00,978.3
2024-09-02 14:25:00,971.9
2024-09-02 14:30:00,965.3
2024-09-02 14:35:00,957.4
2024-09-02 14:40:00,946.5
2024-09-02 14:45:00,941.1
2024-09-02 14:50:00,932.7
2024-09-02 14:55:00,924.7
2024-09-02 15:00:00,912.0
2024-09-02 15:05:00,898.7999999999998
2024-09-02 15:10:00,891.0
2024-09-02 15:15:00,879.4
2024-09-02 15:20:00,866.1
2024-09-02 15:25:00,854.4
2024-09-02 15:30:00,837.5
2024-09-02 15:35:00,821.5
2024-09-02 15:40:00,810.2
2024-09-02 15:45:00,793.2999999999998
2024-09-02 15:50:00,778.0
2024-09-02 15:55:00,764.6
2024-09-02 16:00:00,742.7999999999998
2024-09-02 16:05:00,728.1
2024-09-02 16:10:00,710.5
2024-09-02 16:15:00,695.4
2024-09-02 16:20:00,677.6
2024-09-02 16:25:00,659.9
2024-09-02 16:30:00,642.3
2024-09-02 16:35:00,623.5
2024-09-02 16:40:00,606.9
2024-09-02 16:45:00,589.2
2024-09-02 16:50:00,567.6
2024-09-02 16:55:00,546.9
2024-09-02 17:00:00,529.3
2024-09-02 17:05:00,503.7
2024-09-02 17:10:00,480.4
2024-09-02 17:15:00,457.3
2024-09-02 17:20:00,438.9
2024-09-02 17:25:00,417.9
2024-09-02 17:30:00,396.4
2024-09-02 17:35:00,374.4
2024-09-02 17:40:00,351.2
2024-09-02 17:45:00,327.5
2024-09-02 17:50:00,308.7
2024-09-02 17:55:00,284.8
2024-09-02 18:00:00,263.3
2024-09-02 18:05:00,241.9
2024-09-02 18:10:00,219.6
2024-09-02 18:15:00,199.6
2024-09-02 18:20:00,179.3
2024-09-02 18:25:00,158.8
2024-09-02 18:30:00,139.0
2024-09-02 18:35:00,119.0
2024-09-02 18:40:00,100.6
2024-09-02 18:45:00,84.09999999999998
2024-09-02 18:50:00,67.8
2024-09-02 18:55:00,53.4
2024-09-02 19:00:00,40.5
2024-09-02 19:05:00,29.1
2024-09-02 19:10:00,20.7
2024-09-02 19:15:00,15.4
2024-09-02 19:20:00,12.0
2024-09-02 19:25:00,8.199999999999998
2024-09-02 19:30:00,5.2
2024-09-02 19:35:00,3.2
2024-09-02 19:40:00,1.6
2024-09-02 19:45:00,0.0
2024-09-02 19:50:00,0.0
2024-09-02 19:55:00,0.0
2024-09-02 20:00:00,0.0
2024-09-02 20:05:00,0.0
2024-09-02 20:10:00,0.0
2024-09-02 20:15:00,0.0
2024-09-02 20:20:00,0.0
2024-09-02 20:25:00,0.0
2024-09-02 20:30:00,0.0
2024-09-02 20:45:00,0.0
2024-09-02 20:50:00,0.0
2024-09-02 20:55:00,0.0
2024-09-02 21:00:00,0.0
2024-09-02 21:05:00,0.0
2024-09-02 21:10:00,0.0
2024-09-02 21:25:00,0.0
2024-09-02 21:30:00,0.0
2024-09-02 21:40:00,0.0
2024-09-02 21:45:00,0.0
2024-09-02 22:00:00,0.0
2024-09-02 22:20:00,0.0
2024-09-02 22:25:00,0.0
2024-09-02 22:45:00,0.0
2024-09-02 22:50:00,0.0
2024-09-02 22:55:00,0.0
2024-09-02 23:00:00,0.0
2024-09-02 23:15:00,0.0
2024-09-02 23:20:00,0.0
2024-09-02 23:25:00,0.0
2024-09-02 23:45:00,0.0
2024-09-02 23:50:00,0.0
2024-09-02 23:55:00,0.0
2024-09-03 00:00:00,0.0
2024-09-03 00:05:00,0.0
2024-09-03 00:10:00,0.0
2024-09-03 00:15:00,0.0
2024-09-03 00:20:00,0.0
2024-09-03 00:35:00,0.0
2024-09-03 00:40:00,0.0
2024-09-03 00:45:00,0.0
2024-09-03 01:00:00,0.0
2024-09-03 01:05:00,0.0
2024-09-03 01:10:00,0.0
2024-09-03 01:25:00,0.0
2024-09-03 01:45:00,0.0
2024-09-03 01:50:00,0.0
2024-09-03 02:05:00,0.0
2024-09-03 02:10:00,0.0
2024-09-03 02:15:00,0.0
2024-09-03 02:20:00,0.0
2024-09-03 02:40:00,0.0
2024-09-03 02:45:00,0.0
2024-09-03 02:50:00,0.0
2024-09-03 02:55:00,0.0
2024-09-03 03:00:00,0.0
2024-09-03 03:05:00,0.0
2024-09-03 03:10:00,0.0
2024-09-03 03:15:00,0.0
2024-09-03 03:20:00,0.0
2024-09-03 03:35:00,0.0
2024-09-03 03:50:00,0.0
2024-09-03 03:55:00,0.0
2024-09-03 04:00:00,0.0
2024-09-03 04:05:00,0.0
2024-09-03 04:25:00,0.0
2024-09-03 04:30:00,0.0
2024-09-03 04:35:00,0.0
2024-09-03 04:40:00,0.0
2024-09-03 04:45:00,0.0
2024-09-03 05:05:00,0.0
2024-09-03 05:20:00,0.0
2024-09-03 05:25:00,0.0
2024-09-03 05:35:00,0.0
2024-09-03 05:40:00,0.0
2024-09-03 05:45:00,0.0
2024-09-03 05:55:00,0.0
2024-09-03 06:00:00,0.0
2024-09-03 06:05:00,0.0
2024-09-03 06:10:00,0.0
2024-09-03 06:15:00,0.0
2024-09-03 06:30:00,0.0
2024-09-03 06:35:00,0.0
2024-09-03 06:40:00,1.6
2024-09-03 06:45:00,4.9
2024-09-03 06:50:00,7.3
2024-09-03 06:55:00,10.0
2024-09-03 07:00:00,12.5
2024-09-03 07:05:00,14.8
2024-09-03 07:10:00,17.2
2024-09-03 07:15:00,19.2
2024-09-03 07:20:00,21.0
2024-09-03 07:25:00,22.6
2024-09-03 07:30:00,30.9
2024-09-03 07:35:00,37.7
2024-09-03 07:40:00,41.4
2024-09-03 07:45:00,71.7
2024-09-03 07:50:00,90.7
2024-09-03 07:55:00,108.9
2024-09-03 08:00:00,128.7
2024-09-03 08:05:00,149.9
2024-09-03 08:10:00,170.2
2024-09-03 08:15:00,187.6
2024-09-03 08:20:00,175.4
2024-09-03 08:25:00,152.3
2024-09-03 08:30:00,138.1
2024-09-03 08:35:00,147.8
2024-09-03 08:40:00,164.2
2024-09-03 08:45:00,225.3
2024-09-03 08:50:00,308.6
2024-09-03 08:55:00,364.5
2024-09-03 09:00:00,386.9
2024-09-03 09:05:00,408.8
2024-09-03 09:10:00,423.7
2024-09-03 09:15:00,450.3
2024-09-03 09:20:00,472.8
2024-09-03 09:25:00,493.9
2024-09-03 09:30:00,515.5
2024-09-03 09:35:00,536.0
2024-09-03 09:40:00,556.4
2024-09-03 09:45:00,575.7
2024-09-03 09:50:00,595.3
2024-09-03 09:55:00,614.4
2024-09-03 10:00:00,633.8
2024-09-03 10:05:00,653.4
2024-09-03 10:10:00,670.8
2024-09-03 10:15:00,689.2
2024-09-03 10:20:00,705.4
2024-09-03 10:25:00,723.4
2024-09-03 10:30:00,737.6
2024-09-03 10:35:00,755.9
2024-09-03 10:40:00,774.0
2024-09-03 10:45:00,788.9
2024-09-03 10:50:00,804.2999999999998
2024-09-03 10:55:00,812.2999999999998
2024-09-03 11:00:00,832.5
2024-09-03 11:05:00,847.5
2024-09-03 11:10:00,861.1
2024-09-03 11:15:00,870.7999999999998
2024-09-03 11:20:00,880.7999999999998
2024-09-03 11:25:00,893.4
2024-09-03 11:30:00,905.6
2024-09-03 11:35:00,917.7
2024-09-03 11:40:00,930.5
2024-09-03 11:45:00,940.8
2024-09-03 11:50:00,949.2
2024-09-03 11:55:00,959.0
2024-09-03 12:00:00,966.2
2024-09-03 12:05:00,973.2
2024-09-03 12:10:00,981.6
2024-09-03 12:15:00,987.8
2024-09-03 12:20:00,997.5
2024-09-03 12:25:00,997.9
2024-09-03 12:30:00,1004.4
2024-09-03 12:35:00,1013.0
2024-09-03 12:40:00,1016.4
2024-09-03 12:45:00,1013.1
2024-09-03 12:50:00,1022.0
2024-09-03 12:55:00,1022.6
2024-09-03 13:00:00,1020.2
2024-09-03 13:05:00,1024.1
2024-09-03 13:10:00,1027.5
2024-09-03 13:15:00,1025.8
2024-09-03 13:20:00,1028.4
2024-09-03 13:25:00,1036.4
2024-09-03 13:30:00,1035.5
2024-09-03 13:35:00,1032.5
2024-09-03 13:40:00,1026.7
2024-09-03 13:45:00,1025.1
2024-09-03 13:50:00,1020.7
2024-09-03 13:55:00,1019.3
2024-09-03 14:00:00,1020.4
2024-09-03 14:05:00,1015.7
2024-09-03 14:10:00,999.4
2024-09-03 14:15:00,1010.8
2024-09-03 14:20:00,996.5
2024-09-03 14:25:00,988.8
2024-09-03 14:30:00,982.0
2024-09-03 14:35:00,969.9
2024-09-03 14:40:00,956.5
2024-09-03 14:45:00,949.1
2024-09-03 14:50:00,943.5
2024-09-03 14:55:00,934.5
2024-09-03 15:00:00,926.5
2024-09-03 15:05:00,909.8
2024-09-03 15:10:00,898.2999999999998
2024-09-03 15:15:00,886.5
2024-09-03 15:20:00,878.0
2024-09-03 15:25:00,863.7
2024-09-03 15:30:00,850.5
2024-09-03 15:35:00,840.2999999999998
2024-09-03 15:40:00,826.7
2024-09-03 15:45:00,809.0
2024-09-03 15:50:00,792.9
2024-09-03 15:55:00,779.2
2024-09-03 16:00:00,762.9
2024-09-03 16:05:00,744.5
2024-09-03 16:10:00,729.9
2024-09-03 16:15:00,711.1
2024-09-03 16:20:00,692.3
2024-09-03 16:25:00,671.8
2024-09-03 16:30:00,651.6
2024-09-03 16:35:00,632.9
2024-09-03 16:40:00,613.6
2024-09-03 16:45:00,593.2
2024-09-03 16:50:00,574.0
2024-09-03 16:55:00,554.4
2024-09-03 17:00:00,536.4
2024-09-03 17:05:00,510.8
2024-09-03 17:10:00,492.3
2024-09-03 17:15:00,469.9
2024-09-03 17:20:00,448.6
2024-09-03 17:25:00,426.3
2024-09-03 17:30:00,404.8
2024-09-03 17:35:00,382.0
2024-09-03 17:40:00,358.7
2024-09-03 17:45:00,335.1
2024-09-03 17:50:00,311.9
2024-09-03 17:55:00,288.7
2024-09-03 18:00:00,267.2
2024-09-03 18:05:00,244.8
2024-09-03 18:10:00,224.8
2024-09-03 18:15:00,204.0
2024-09-03 18:20:00,184.7
2024-09-03 18:25:00,165.6
2024-09-03 18:30:00,145.5
