event_id,inv_id,timestamp_debut,timestamp_fin,duree_minutes,peak_error,dtw_distance,mean_error,gradient_montee,gradient_descente
1562,2,2022-08-14 18:50,2022-08-14 20:10,85,0.0877,0.0,0.0614,0.05,-0.03
1563,2,2022-08-22 12:30,2022-08-22 13:05,40,0.7923,0.0,0.5546,0.05,-0.03
1564,2,2022-08-22 16:20,2022-08-22 17:30,75,0.2449,0.0,0.1714,0.05,-0.03
1565,2,2022-08-23 07:30,2022-08-23 14:05,400,0.3105,0.0,0.2174,0.05,-0.03
1566,2,2022-08-23 17:50,2022-08-23 18:35,50,0.0589,0.0,0.0412,0.05,-0.03
1567,2,2022-08-25 06:25,2022-08-25 07:55,95,0.1686,0.0,0.118,0.05,-0.03
1568,2,2022-08-25 08:40,2022-08-25 17:40,545,0.3072,0.0,0.215,0.05,-0.03
1569,2,2022-08-25 19:30,2022-08-25 19:50,25,0.0677,0.0,0.0474,0.05,-0.03
1570,2,2022-08-27 07:45,2022-08-27 10:20,160,0.4666,0.0,0.3266,0.05,-0.03
1571,2,2022-08-27 10:55,2022-08-27 16:10,320,0.5896,0.0,0.4127,0.05,-0.03
1572,2,2022-08-29 08:20,2022-08-29 10:35,140,0.32,0.0,0.224,0.05,-0.03
1573,2,2022-08-29 11:10,2022-08-29 13:40,155,0.5372,0.0,0.376,0.05,-0.03
1574,2,2022-08-29 15:20,2022-08-29 17:45,150,0.2215,0.0,0.155,0.05,-0.03
1575,2,2022-08-31 08:30,2022-08-31 09:25,60,0.4176,0.0,0.2923,0.05,-0.03
1576,2,2022-08-31 10:25,2022-08-31 16:30,370,0.605,0.0,0.4235,0.05,-0.03
1577,2,2022-09-03 07:05,2022-09-03 07:55,55,0.0731,0.0,0.0512,0.05,-0.03
1578,2,2022-09-03 08:40,2022-09-03 18:10,575,0.2284,0.0,0.1599,0.05,-0.03
1579,2,2022-09-03 18:55,2022-09-03 19:45,55,0.1384,0.0,0.0969,0.05,-0.03
1580,2,2022-09-08 07:25,2022-09-08 10:10,170,0.6107,0.0,0.4275,0.05,-0.03
1581,2,2022-09-08 11:30,2022-09-08 11:40,15,0.1522,0.0,0.1065,0.05,-0.03
1582,2,2022-09-08 12:35,2022-09-08 16:40,250,0.5337,0.0,0.3736,0.05,-0.03
1583,2,2022-09-22 14:25,2022-09-22 14:35,15,0.7951,0.0,0.5566,0.05,-0.03
1584,2,2022-10-03 07:00,2022-10-03 07:45,50,0.0814,0.0,0.057,0.05,-0.03
1585,2,2022-10-03 12:30,2022-10-03 16:45,260,0.5434,0.0,0.3804,0.05,-0.03
1586,2,2022-11-02 07:50,2022-11-02 10:15,150,0.3736,0.0,0.2615,0.05,-0.03
1587,2,2022-11-02 11:00,2022-11-02 16:30,335,0.631,0.0,0.4417,0.05,-0.03
1588,2,2022-11-03 08:00,2022-11-03 16:25,510,0.665,0.0,0.4655,0.05,-0.03
1589,2,2022-11-03 17:05,2022-11-03 17:25,25,0.0506,0.0,0.0354,0.05,-0.03
1590,2,2023-03-14 07:00,2023-03-14 09:45,170,0.112,0.0,0.0784,0.05,-0.03
1591,2,2023-03-14 12:55,2023-03-14 14:40,110,0.645,0.0,0.4515,0.05,-0.03
1592,2,2023-03-14 15:30,2023-03-14 15:40,15,0.0907,0.0,0.0635,0.05,-0.03
1593,2,2023-03-14 17:00,2023-03-14 17:30,35,0.4431,0.0,0.3102,0.05,-0.03
1594,2,2023-03-14 18:20,2023-03-14 19:10,55,0.1766,0.0,0.1236,0.05,-0.03
1595,2,2023-04-02 13:20,2023-04-02 13:30,15,0.67,0.0,0.469,0.05,-0.03
1596,2,2023-04-02 15:35,2023-04-02 17:55,145,0.2481,0.0,0.1737,0.05,-0.03
1597,2,2023-04-03 15:25,2023-04-03 18:15,175,0.4824,0.0,0.3377,0.05,-0.03
1598,2,2023-04-11 07:10,2023-04-11 07:20,15,0.0601,0.0,0.0421,0.05,-0.03
1599,2,2023-04-11 11:40,2023-04-11 11:50,15,0.5944,0.0,0.4161,0.05,-0.03
1600,2,2023-04-11 12:50,2023-04-11 13:55,70,0.6896,0.0,0.4827,0.05,-0.03
1601,2,2023-04-18 07:55,2023-04-18 08:30,40,0.1754,0.0,0.1228,0.05,-0.03
1602,2,2023-04-18 12:10,2023-04-18 15:25,200,0.6607,0.0,0.4625,0.05,-0.03
1603,2,2023-04-18 16:10,2023-04-18 17:15,70,0.236,0.0,0.1652,0.05,-0.03
1604,2,2023-04-18 17:50,2023-04-18 18:00,15,0.0657,0.0,0.046,0.05,-0.03
1605,2,2023-04-19 09:30,2023-04-19 09:40,15,0.5686,0.0,0.398,0.05,-0.03
1606,2,2023-04-19 12:15,2023-04-19 13:05,55,0.5892,0.0,0.4124,0.05,-0.03
1607,2,2023-05-02 07:30,2023-05-02 11:20,235,0.393,0.0,0.2751,0.05,-0.03
1608,2,2023-05-02 11:55,2023-05-02 13:45,115,0.4124,0.0,0.2887,0.05,-0.03
1609,2,2023-05-02 14:20,2023-05-02 15:50,95,0.4113,0.0,0.2879,0.05,-0.03
1610,2,2023-05-02 17:00,2023-05-02 18:35,100,0.2932,0.0,0.2052,0.05,-0.03
1611,2,2023-05-08 06:00,2023-05-08 06:10,15,0.0506,0.0,0.0354,0.05,-0.03
1612,2,2023-05-08 07:10,2023-05-08 09:15,130,0.2461,0.0,0.1723,0.05,-0.03
1613,2,2023-05-08 10:20,2023-05-08 17:10,415,0.4441,0.0,0.3109,0.05,-0.03
1614,2,2023-05-08 17:45,2023-05-08 18:15,35,0.1676,0.0,0.1173,0.05,-0.03
1615,2,2023-05-08 19:45,2023-05-08 20:20,40,0.1095,0.0,0.0766,0.05,-0.03
1616,2,2023-05-10 14:40,2023-05-10 15:25,50,0.5915,0.0,0.414,0.05,-0.03
1617,2,2023-05-30 17:15,2023-05-30 17:25,15,0.4184,0.0,0.2929,0.05,-0.03
1618,2,2023-05-30 18:35,2023-05-30 18:50,20,0.2537,0.0,0.1776,0.05,-0.03
1619,2,2023-06-18 15:45,2023-06-18 16:50,70,0.4989,0.0,0.3492,0.05,-0.03
1620,2,2023-06-24 07:10,2023-06-24 07:40,35,0.1768,0.0,0.1238,0.05,-0.03
1621,2,2023-06-24 11:05,2023-06-24 12:10,70,0.4011,0.0,0.2808,0.05,-0.03
1622,2,2023-06-25 07:25,2023-06-25 08:25,65,0.1562,0.0,0.1093,0.05,-0.03
1623,2,2023-06-29 14:15,2023-06-29 14:45,35,0.6925,0.0,0.4848,0.05,-0.03
1624,2,2023-07-05 06:05,2023-07-05 06:15,15,0.0574,0.0,0.0402,0.05,-0.03
1625,2,2023-07-05 10:20,2023-07-05 11:15,60,0.3986,0.0,0.279,0.05,-0.03
1626,2,2023-07-08 07:15,2023-07-08 08:45,95,0.1855,0.0,0.1298,0.05,-0.03
1627,2,2023-07-08 11:40,2023-07-08 12:50,75,0.4953,0.0,0.3467,0.05,-0.03
1628,2,2023-07-08 16:05,2023-07-08 16:15,15,0.678,0.0,0.4746,0.05,-0.03
1629,2,2023-07-08 16:55,2023-07-08 17:05,15,0.078,0.0,0.0546,0.05,-0.03
1630,2,2023-07-09 06:30,2023-07-09 08:15,110,0.2243,0.0,0.157,0.05,-0.03
1631,2,2023-07-11 06:55,2023-07-11 08:25,95,0.1009,0.0,0.0706,0.05,-0.03
1632,2,2023-07-11 11:55,2023-07-11 13:30,100,0.4096,0.0,0.2867,0.05,-0.03
1633,2,2023-07-11 15:20,2023-07-11 17:15,120,0.4753,0.0,0.3327,0.05,-0.03
1634,2,2023-07-31 12:40,2023-07-31 12:50,15,0.1767,0.0,0.1237,0.05,-0.03
1635,2,2023-07-31 14:45,2023-07-31 15:40,60,0.5028,0.0,0.352,0.05,-0.03
1636,2,2023-08-05 07:20,2023-08-05 07:30,15,0.2304,0.0,0.1613,0.05,-0.03
1637,2,2023-08-05 10:40,2023-08-05 11:00,25,0.6453,0.0,0.4517,0.05,-0.03
1638,2,2023-08-29 11:55,2023-08-29 13:00,70,0.4876,0.0,0.3413,0.05,-0.03
1639,2,2024-03-24 08:15,2024-03-24 08:40,30,0.145,0.0,0.1015,0.05,-0.03
1640,2,2024-03-24 10:05,2024-03-24 10:25,25,0.2651,0.0,0.1856,0.05,-0.03
1641,2,2024-03-24 11:05,2024-03-24 11:40,40,0.5186,0.0,0.363,0.05,-0.03
1642,2,2024-03-24 13:05,2024-03-24 16:15,195,0.5731,0.0,0.4012,0.05,-0.03
1643,2,2024-03-24 16:50,2024-03-24 18:15,90,0.2149,0.0,0.1504,0.05,-0.03
1644,2,2024-03-25 07:20,2024-03-25 07:30,15,0.0572,0.0,0.04,0.05,-0.03
1645,2,2024-03-25 08:45,2024-03-25 08:55,15,0.1695,0.0,0.1186,0.05,-0.03
1646,2,2024-03-25 13:20,2024-03-25 14:35,80,0.5568,0.0,0.3898,0.05,-0.03
1647,2,2024-03-25 16:00,2024-03-25 16:10,15,0.0923,0.0,0.0646,0.05,-0.03
1648,2,2024-03-25 17:55,2024-03-25 18:05,15,0.0773,0.0,0.0541,0.05,-0.03
1649,2,2024-04-07 12:30,2024-04-07 12:50,25,0.604,0.0,0.4228,0.05,-0.03
1650,2,2024-04-15 08:20,2024-04-15 09:55,100,0.2528,0.0,0.177,0.05,-0.03
1651,2,2024-04-15 15:55,2024-04-15 16:05,15,0.4564,0.0,0.3195,0.05,-0.03
1652,2,2024-04-26 06:20,2024-04-26 07:35,80,0.0942,0.0,0.0659,0.05,-0.03
1653,2,2024-04-26 11:40,2024-04-26 11:50,15,0.341,0.0,0.2387,0.05,-0.03
1654,2,2024-04-26 12:40,2024-04-26 14:20,105,0.5792,0.0,0.4054,0.05,-0.03
1655,2,2024-04-26 16:10,2024-04-26 18:05,120,0.2667,0.0,0.1867,0.05,-0.03
1656,2,2024-04-28 16:10,2024-04-28 16:20,15,0.4785,0.0,0.3349,0.05,-0.03
1657,2,2024-05-02 14:20,2024-05-02 14:50,35,0.5504,0.0,0.3853,0.05,-0.03
1658,2,2024-05-02 18:05,2024-05-02 18:25,25,0.2491,0.0,0.1744,0.05,-0.03
1659,2,2024-05-05 05:50,2024-05-05 06:55,70,0.0872,0.0,0.061,0.05,-0.03
1660,2,2024-05-05 11:10,2024-05-05 11:20,15,0.2348,0.0,0.1644,0.05,-0.03
1661,2,2024-05-05 12:10,2024-05-05 12:50,45,0.5111,0.0,0.3578,0.05,-0.03
1662,2,2024-05-05 13:40,2024-05-05 15:05,90,0.2719,0.0,0.1903,0.05,-0.03
1663,2,2024-05-05 16:05,2024-05-05 18:45,165,0.2105,0.0,0.1473,0.05,-0.03
1664,2,2024-05-06 08:05,2024-05-06 08:15,15,0.0504,0.0,0.0353,0.05,-0.03
1665,2,2024-05-06 13:55,2024-05-06 14:25,35,0.6204,0.0,0.4343,0.05,-0.03
1666,2,2024-05-06 19:55,2024-05-06 20:05,15,0.0547,0.0,0.0383,0.05,-0.03
1667,2,2024-05-11 09:45,2024-05-11 10:55,75,0.4791,0.0,0.3354,0.05,-0.03
1668,2,2024-06-08 07:05,2024-06-08 08:30,90,0.2158,0.0,0.1511,0.05,-0.03
1669,2,2024-06-08 09:10,2024-06-08 10:00,55,0.1887,0.0,0.1321,0.05,-0.03
1670,2,2024-06-08 10:35,2024-06-08 10:45,15,0.0857,0.0,0.06,0.05,-0.03
1671,2,2024-06-08 11:45,2024-06-08 13:05,85,0.1311,0.0,0.0918,0.05,-0.03
1672,2,2024-06-08 17:35,2024-06-08 19:05,95,0.3491,0.0,0.2444,0.05,-0.03
1673,2,2024-06-08 20:10,2024-06-08 20:30,25,0.0844,0.0,0.0591,0.05,-0.03
1674,2,2024-06-11 12:25,2024-06-11 12:40,20,0.7934,0.0,0.5554,0.05,-0.03
1675,2,2024-07-02 10:05,2024-07-02 10:20,20,0.5931,0.0,0.4152,0.05,-0.03
1676,2,2024-09-19 07:15,2024-09-19 07:35,25,0.0592,0.0,0.0414,0.05,-0.03
1677,2,2024-09-19 13:00,2024-09-19 13:10,15,0.69,0.0,0.483,0.05,-0.03
1678,2,2024-09-19 14:35,2024-09-19 14:45,15,0.6009,0.0,0.4206,0.05,-0.03
1679,2,2024-09-26 11:55,2024-09-26 12:05,15,0.6618,0.0,0.4633,0.05,-0.03
1680,2,2024-10-13 07:30,2024-10-13 07:40,15,0.0501,0.0,0.0351,0.05,-0.03
1681,2,2024-10-13 10:45,2024-10-13 10:55,15,0.5999,0.0,0.4199,0.05,-0.03
1682,3,2017-12-12 07:05,2017-12-12 07:55,55,0.1168,0.0,0.0818,0.05,-0.03
1683,3,2017-12-12 08:45,2017-12-12 09:35,55,0.1034,0.0,0.0724,0.05,-0.03
1684,3,2017-12-12 10:25,2017-12-12 11:15,55,0.0652,0.0,0.0456,0.05,-0.03
1685,3,2017-12-12 12:40,2017-12-12 14:20,105,0.3932,0.0,0.2752,0.05,-0.03
1686,3,2017-12-12 15:35,2017-12-12 16:15,45,0.0593,0.0,0.0415,0.05,-0.03
1687,3,2017-12-29 09:10,2017-12-29 09:30,25,0.0973,0.0,0.0681,0.05,-0.03
1688,3,2017-12-29 10:20,2017-12-29 11:20,65,0.6035,0.0,0.4224,0.05,-0.03
1689,3,2017-12-29 12:05,2017-12-29 12:15,15,0.5681,0.0,0.3977,0.05,-0.03
1690,3,2017-12-29 12:50,2017-12-29 15:05,140,0.3732,0.0,0.2612,0.05,-0.03
1691,3,2018-01-03 10:10,2018-01-03 10:25,20,0.0596,0.0,0.0417,0.05,-0.03
1692,3,2018-02-18 06:55,2018-02-18 07:10,20,0.0648,0.0,0.0454,0.05,-0.03
1693,3,2018-02-18 12:10,2018-02-18 12:20,15,0.7581,0.0,0.5307,0.05,-0.03
1694,3,2018-02-18 13:15,2018-02-18 13:40,30,0.2206,0.0,0.1544,0.05,-0.03
1695,3,2018-02-18 15:25,2018-02-18 15:35,15,0.2833,0.0,0.1983,0.05,-0.03
1696,3,2018-02-21 06:55,2018-02-21 08:15,85,0.0734,0.0,0.0514,0.05,-0.03
1697,3,2018-02-21 11:45,2018-02-21 12:50,70,0.4626,0.0,0.3238,0.05,-0.03
1698,3,2018-02-21 16:30,2018-02-21 17:50,85,0.1034,0.0,0.0724,0.05,-0.03
1699,3,2018-03-02 06:35,2018-03-02 06:55,25,0.0704,0.0,0.0493,0.05,-0.03
1700,3,2018-03-02 08:35,2018-03-02 11:00,150,0.627,0.0,0.4389,0.05,-0.03
1701,3,2018-03-02 12:00,2018-03-02 15:15,200,0.3257,0.0,0.228,0.05,-0.03
1702,3,2018-03-26 07:05,2018-03-26 07:15,15,0.0513,0.0,0.0359,0.05,-0.03
1703,3,2018-03-26 08:55,2018-03-26 10:25,95,0.5505,0.0,0.3853,0.05,-0.03
1704,3,2018-03-26 13:45,2018-03-26 13:55,15,0.7986,0.0,0.559,0.05,-0.03
1705,3,2018-03-26 15:55,2018-03-26 16:05,15,0.5743,0.0,0.402,0.05,-0.03
1706,3,2018-03-26 17:35,2018-03-26 17:45,15,0.1145,0.0,0.0802,0.05,-0.03
1707,3,2018-03-26 18:20,2018-03-26 18:30,15,0.2642,0.0,0.1849,0.05,-0.03
1708,3,2018-04-03 06:45,2018-04-03 10:00,200,0.5904,0.0,0.4133,0.05,-0.03
1709,3,2018-04-03 11:35,2018-04-03 11:45,15,0.6941,0.0,0.4859,0.05,-0.03
1710,3,2018-04-03 12:30,2018-04-03 14:15,110,0.5156,0.0,0.3609,0.05,-0.03
1711,3,2018-04-03 14:50,2018-04-03 16:00,75,0.2637,0.0,0.1846,0.05,-0.03
1712,3,2018-04-03 17:20,2018-04-03 18:10,55,0.3172,0.0,0.222,0.05,-0.03
1713,3,2018-04-03 18:50,2018-04-03 19:30,45,0.0784,0.0,0.0549,0.05,-0.03
1714,3,2018-04-07 08:00,2018-04-07 10:20,145,0.2345,0.0,0.1642,0.05,-0.03
1715,3,2018-04-07 11:20,2018-04-07 15:30,255,0.5085,0.0,0.3559,0.05,-0.03
1716,3,2018-04-21 12:00,2018-04-21 12:10,15,0.7561,0.0,0.5293,0.05,-0.03
1717,3,2018-04-21 13:05,2018-04-21 15:20,140,0.5419,0.0,0.3793,0.05,-0.03
1718,3,2018-04-21 18:45,2018-04-21 19:15,35,0.0683,0.0,0.0478,0.05,-0.03
1719,3,2018-06-13 11:15,2018-06-13 11:55,45,0.3744,0.0,0.2621,0.05,-0.03
1720,3,2018-06-16 13:30,2018-06-16 14:10,45,0.4021,0.0,0.2815,0.05,-0.03
1721,3,2018-06-21 18:00,2018-06-21 18:10,15,0.1321,0.0,0.0925,0.05,-0.03
1722,3,2018-07-11 18:25,2018-07-11 18:35,15,0.1811,0.0,0.1268,0.05,-0.03
1723,3,2018-08-11 15:40,2018-08-11 15:50,15,0.1917,0.0,0.1342,0.05,-0.03
1724,3,2018-09-19 12:10,2018-09-19 12:20,15,0.6749,0.0,0.4724,0.05,-0.03
1725,3,2018-10-07 14:00,2018-10-07 14:10,15,0.8359,0.0,0.5851,0.05,-0.03
1726,3,2019-01-25 08:40,2019-01-25 08:50,15,0.0527,0.0,0.0369,0.05,-0.03
1727,3,2019-01-25 11:40,2019-01-25 12:05,30,0.8176,0.0,0.5723,0.05,-0.03
1728,3,2019-01-25 12:50,2019-01-25 13:00,15,0.8341,0.0,0.5839,0.05,-0.03
1729,3,2019-02-04 09:15,2019-02-04 09:35,25,0.0748,0.0,0.0524,0.05,-0.03
1730,3,2019-02-04 11:35,2019-02-04 17:05,335,0.7253,0.0,0.5077,0.05,-0.03
1731,3,2019-02-05 07:35,2019-02-05 07:50,20,0.0739,0.0,0.0517,0.05,-0.03
1732,3,2019-02-05 09:40,2019-02-05 10:50,75,0.4227,0.0,0.2959,0.05,-0.03
1733,3,2019-02-05 13:10,2019-02-05 13:25,20,0.8588,0.0,0.6012,0.05,-0.03
1734,3,2019-02-05 15:55,2019-02-05 16:05,15,0.239,0.0,0.1673,0.05,-0.03
1735,3,2019-02-06 07:00,2019-02-06 08:15,80,0.1016,0.0,0.0711,0.05,-0.03
1736,3,2019-02-06 12:05,2019-02-06 13:35,95,0.748,0.0,0.5236,0.05,-0.03
1737,3,2019-02-06 14:55,2019-02-06 15:25,35,0.1272,0.0,0.089,0.05,-0.03
1738,3,2019-02-09 09:10,2019-02-09 14:05,300,0.6349,0.0,0.4444,0.05,-0.03
1739,3,2019-02-09 14:45,2019-02-09 15:15,35,0.0966,0.0,0.0676,0.05,-0.03
1740,3,2019-02-10 07:00,2019-02-10 07:35,40,0.1372,0.0,0.096,0.05,-0.03
1741,3,2019-02-10 09:45,2019-02-10 10:50,70,0.7433,0.0,0.5203,0.05,-0.03
1742,3,2019-02-10 12:15,2019-02-10 12:40,30,0.5623,0.0,0.3936,0.05,-0.03
1743,3,2019-02-10 13:30,2019-02-10 14:10,45,0.6049,0.0,0.4234,0.05,-0.03
1744,3,2019-02-10 14:50,2019-02-10 15:10,25,0.3689,0.0,0.2582,0.05,-0.03
1745,3,2019-02-10 16:05,2019-02-10 16:20,20,0.1078,0.0,0.0755,0.05,-0.03
1746,3,2019-02-15 07:00,2019-02-15 08:35,100,0.3386,0.0,0.237,0.05,-0.03
1747,3,2019-02-15 09:45,2019-02-15 10:00,20,0.3788,0.0,0.2652,0.05,-0.03
1748,3,2019-02-15 11:35,2019-02-15 14:00,150,0.7382,0.0,0.5167,0.05,-0.03
1749,3,2019-02-15 14:50,2019-02-15 15:55,70,0.1808,0.0,0.1266,0.05,-0.03
1750,3,2019-02-16 06:45,2019-02-16 08:05,85,0.2264,0.0,0.1585,0.05,-0.03
1751,3,2019-02-16 10:25,2019-02-16 10:45,25,0.6259,0.0,0.4381,0.05,-0.03
1752,3,2019-02-16 12:00,2019-02-16 14:05,130,0.6625,0.0,0.4637,0.05,-0.03
1753,3,2019-02-16 17:20,2019-02-16 17:50,35,0.0688,0.0,0.0482,0.05,-0.03
1754,3,2019-02-17 07:00,2019-02-17 07:20,25,0.0852,0.0,0.0596,0.05,-0.03
1755,3,2019-02-17 08:20,2019-02-17 08:30,15,0.2001,0.0,0.1401,0.05,-0.03
1756,3,2019-02-17 09:35,2019-02-17 12:00,150,0.7371,0.0,0.516,0.05,-0.03
1757,3,2019-02-17 16:00,2019-02-17 16:45,50,0.1824,0.0,0.1277,0.05,-0.03
1758,3,2019-02-18 06:55,2019-02-18 07:10,20,0.069,0.0,0.0483,0.05,-0.03
1759,3,2019-02-18 10:05,2019-02-18 10:30,30,0.7894,0.0,0.5526,0.05,-0.03
1760,3,2019-02-18 11:05,2019-02-18 12:15,75,0.5524,0.0,0.3867,0.05,-0.03
1761,3,2019-02-19 06:35,2019-02-19 07:45,75,0.2039,0.0,0.1427,0.05,-0.03
1762,3,2019-02-19 09:55,2019-02-19 10:55,65,0.7306,0.0,0.5114,0.05,-0.03
1763,3,2019-02-19 12:25,2019-02-19 12:35,15,0.6808,0.0,0.4766,0.05,-0.03
1764,3,2019-02-19 13:15,2019-02-19 15:00,110,0.5981,0.0,0.4187,0.05,-0.03
1765,3,2019-02-20 09:10,2019-02-20 10:00,55,0.3289,0.0,0.2302,0.05,-0.03
1766,3,2019-02-20 11:55,2019-02-20 12:05,15,0.8227,0.0,0.5759,0.05,-0.03
1767,3,2019-02-20 13:25,2019-02-20 13:45,25,0.8053,0.0,0.5637,0.05,-0.03
1768,3,2019-02-20 15:25,2019-02-20 16:30,70,0.3218,0.0,0.2253,0.05,-0.03
1769,3,2019-02-21 06:50,2019-02-21 07:05,20,0.0858,0.0,0.0601,0.05,-0.03
1770,3,2019-02-21 10:35,2019-02-21 13:00,150,0.6598,0.0,0.4619,0.05,-0.03
1771,3,2019-02-21 15:40,2019-02-21 15:50,15,0.3333,0.0,0.2333,0.05,-0.03
1772,3,2019-02-22 06:45,2019-02-22 07:05,25,0.0846,0.0,0.0592,0.05,-0.03
1773,3,2019-02-22 09:40,2019-02-22 09:55,20,0.7474,0.0,0.5232,0.05,-0.03
1774,3,2019-02-22 10:55,2019-02-22 14:25,215,0.6046,0.0,0.4232,0.05,-0.03
1775,3,2019-03-06 06:30,2019-03-06 07:35,70,0.1979,0.0,0.1385,0.05,-0.03
1776,3,2019-03-06 08:10,2019-03-06 08:35,30,0.3049,0.0,0.2134,0.05,-0.03
1777,3,2019-03-06 09:15,2019-03-06 11:30,140,0.5565,0.0,0.3895,0.05,-0.03
1778,3,2019-03-06 12:05,2019-03-06 14:55,175,0.4637,0.0,0.3246,0.05,-0.03
1779,3,2019-03-06 15:30,2019-03-06 17:20,115,0.1524,0.0,0.1067,0.05,-0.03
1780,3,2019-03-07 06:30,2019-03-07 06:50,25,0.1343,0.0,0.094,0.05,-0.03
1781,3,2019-03-07 10:20,2019-03-07 11:55,100,0.7101,0.0,0.4971,0.05,-0.03
1782,3,2019-03-07 12:45,2019-03-07 14:00,80,0.1451,0.0,0.1016,0.05,-0.03
1783,3,2019-03-07 14:55,2019-03-07 15:05,15,0.0514,0.0,0.036,0.05,-0.03
1784,3,2019-03-08 08:20,2019-03-08 10:55,160,0.5614,0.0,0.393,0.05,-0.03
1785,3,2019-03-08 11:30,2019-03-08 13:05,100,0.6575,0.0,0.4602,0.05,-0.03
1786,3,2019-03-08 13:50,2019-03-08 15:20,95,0.2944,0.0,0.2061,0.05,-0.03
1787,3,2019-03-08 17:40,2019-03-08 18:30,55,0.0656,0.0,0.0459,0.05,-0.03
1788,3,2019-03-11 07:00,2019-03-11 08:15,80,0.1724,0.0,0.1207,0.05,-0.03
1789,3,2019-03-11 09:50,2019-03-11 10:00,15,0.4165,0.0,0.2915,0.05,-0.03
1790,3,2019-03-11 10:40,2019-03-11 14:00,205,0.5693,0.0,0.3985,0.05,-0.03
1791,3,2019-03-11 18:50,2019-03-11 19:10,25,0.0657,0.0,0.046,0.05,-0.03
1792,3,2019-03-12 06:55,2019-03-12 07:55,65,0.1348,0.0,0.0944,0.05,-0.03
1793,3,2019-03-12 08:45,2019-03-12 09:00,20,0.1989,0.0,0.1392,0.05,-0.03
1794,3,2019-03-12 09:50,2019-03-12 10:35,50,0.4633,0.0,0.3243,0.05,-0.03
1795,3,2019-03-12 11:10,2019-03-12 14:15,190,0.7049,0.0,0.4934,0.05,-0.03
1796,3,2019-03-12 14:55,2019-03-12 16:35,105,0.6788,0.0,0.4752,0.05,-0.03
1797,3,2019-03-12 18:55,2019-03-12 19:10,20,0.072,0.0,0.0504,0.05,-0.03
1798,3,2019-03-13 06:35,2019-03-13 08:10,100,0.2018,0.0,0.1413,0.05,-0.03
1799,3,2019-03-13 10:55,2019-03-13 13:05,135,0.738,0.0,0.5166,0.05,-0.03
1800,3,2019-03-13 13:45,2019-03-13 15:45,125,0.3482,0.0,0.2437,0.05,-0.03
1801,3,2019-03-13 18:35,2019-03-13 19:45,75,0.2224,0.0,0.1557,0.05,-0.03
1802,3,2019-03-14 06:55,2019-03-14 08:00,70,0.1407,0.0,0.0985,0.05,-0.03
1803,3,2019-03-14 10:40,2019-03-14 10:50,15,0.5951,0.0,0.4166,0.05,-0.03
1804,3,2019-03-14 12:00,2019-03-14 12:10,15,0.6262,0.0,0.4383,0.05,-0.03
1805,3,2019-03-14 12:45,2019-03-14 14:05,85,0.7908,0.0,0.5536,0.05,-0.03
1806,3,2019-03-14 19:00,2019-03-14 19:10,15,0.0526,0.0,0.0368,0.05,-0.03
1807,3,2019-03-15 06:25,2019-03-15 08:10,110,0.2269,0.0,0.1588,0.05,-0.03
1808,3,2019-03-15 11:05,2019-03-15 13:55,175,0.6674,0.0,0.4672,0.05,-0.03
1809,3,2019-03-15 15:00,2019-03-15 16:05,70,0.2706,0.0,0.1894,0.05,-0.03
1810,3,2019-03-15 18:35,2019-03-15 19:50,80,0.2157,0.0,0.151,0.05,-0.03
1811,3,2019-03-16 06:40,2019-03-16 08:15,100,0.2268,0.0,0.1588,0.05,-0.03
1812,3,2019-03-16 11:10,2019-03-16 12:00,55,0.165,0.0,0.1155,0.05,-0.03
1813,3,2019-03-16 13:00,2019-03-16 15:45,170,0.593,0.0,0.4151,0.05,-0.03
1814,3,2019-03-16 18:05,2019-03-16 19:25,85,0.1428,0.0,0.1,0.05,-0.03
1815,3,2019-03-17 06:05,2019-03-17 08:30,150,0.2514,0.0,0.176,0.05,-0.03
1816,3,2019-03-17 10:40,2019-03-17 12:10,95,0.2153,0.0,0.1507,0.05,-0.03
1817,3,2019-03-17 13:35,2019-03-17 16:20,170,0.3654,0.0,0.2558,0.05,-0.03
1818,3,2019-03-17 17:20,2019-03-17 17:30,15,0.0818,0.0,0.0573,0.05,-0.03
1819,3,2019-03-17 18:40,2019-03-17 19:50,75,0.1882,0.0,0.1317,0.05,-0.03
1820,3,2019-03-18 06:10,2019-03-18 09:00,175,0.2742,0.0,0.1919,0.05,-0.03
1821,3,2019-03-18 11:30,2019-03-18 15:10,225,0.434,0.0,0.3038,0.05,-0.03
1822,3,2019-03-18 18:15,2019-03-18 19:55,105,0.2322,0.0,0.1625,0.05,-0.03
1823,3,2019-03-20 06:30,2019-03-20 09:15,170,0.1516,0.0,0.1061,0.05,-0.03
1824,3,2019-03-20 11:10,2019-03-20 11:30,25,0.1156,0.0,0.0809,0.05,-0.03
1825,3,2019-03-20 12:05,2019-03-20 15:40,220,0.5075,0.0,0.3552,0.05,-0.03
1826,3,2019-03-20 16:55,2019-03-20 17:10,20,0.2416,0.0,0.1691,0.05,-0.03
1827,3,2019-03-20 18:20,2019-03-20 20:05,110,0.263,0.0,0.1841,0.05,-0.03
1828,3,2019-03-21 06:55,2019-03-21 07:45,55,0.1176,0.0,0.0823,0.05,-0.03
1829,3,2019-03-21 09:15,2019-03-21 09:55,45,0.208,0.0,0.1456,0.05,-0.03
1830,3,2019-03-21 10:35,2019-03-21 10:50,20,0.5537,0.0,0.3876,0.05,-0.03
